student_id,course,institute_tier,cgpa,internships,certifications,job_portal_active,industry_demand,institute_score,placement_months,placement_label,starting_salary
STU1374,Engineering,3,7.75,0,1,1,0.75,0.45,12,placed_12m,606395
STU1375,Law,3,6.23,0,3,1,0.45,0.45,12,placed_12m,503447
STU1376,MBA,3,8.02,3,2,1,0.7,0.45,12,placed_12m,868520
STU1377,Data Science,1,6.5,1,2,1,0.85,1.0,3,placed_3m,1113553
STU1378,MBA,1,7.44,2,0,0,0.7,1.0,6,placed_6m,918175
STU1379,Data Science,3,6.87,2,0,1,0.85,0.45,6,placed_6m,886095
STU1380,Engineering,2,6.96,2,1,1,0.75,0.7,6,placed_6m,704690
STU1381,MBA,2,8.04,0,4,1,0.7,0.7,3,placed_3m,808027
STU1382,Arts,1,6.06,2,3,1,0.35,1.0,3,placed_3m,344274
STU1383,Engineering,2,9.34,2,2,1,0.75,0.7,3,placed_3m,733459
STU1384,Data Science,1,5.2,1,0,1,0.85,1.0,12,placed_12m,971219
STU1385,MBA,3,6.54,1,3,1,0.7,0.45,6,placed_6m,826926
STU1386,Nursing,2,7.61,1,4,0,0.6,0.7,6,placed_6m,446195
STU1387,Engineering,2,7.84,0,2,1,0.75,0.7,6,placed_6m,713803
STU1388,Arts,1,7.09,1,2,1,0.35,1.0,3,placed_3m,360074
STU1389,MBA,3,7.14,1,4,0,0.7,0.45,12,placed_12m,759406
STU1390,Engineering,2,7.65,1,2,1,0.75,0.7,3,placed_3m,716707
STU1391,Engineering,3,6.95,1,4,1,0.75,0.45,12,placed_12m,497558
STU1392,Engineering,3,8.73,1,2,1,0.75,0.45,24,delayed,707846
STU1393,Data Science,2,8.12,2,1,0,0.85,0.7,6,placed_6m,1103639
STU1394,MBA,3,8.16,3,4,0,0.7,0.45,3,placed_3m,872309
STU1395,Law,3,6.14,0,3,1,0.45,0.45,12,placed_12m,523559
STU1396,MBA,3,7.11,1,1,0,0.7,0.45,3,placed_3m,912399
STU1397,Engineering,3,6.87,0,3,1,0.75,0.45,12,placed_12m,612235
STU1398,Data Science,2,6.09,2,2,0,0.85,0.7,6,placed_6m,965946
STU1399,Nursing,2,7.6,2,3,1,0.6,0.7,12,placed_12m,465377
STU1400,Engineering,1,6.61,3,1,0,0.75,1.0,3,placed_3m,700398
STU1401,Engineering,1,7.92,1,4,0,0.75,1.0,6,placed_6m,728430
STU1402,Engineering,3,6.02,3,0,1,0.75,0.45,3,placed_3m,739608
STU1403,Nursing,2,9.09,0,3,0,0.6,0.7,6,placed_6m,470068
STU1404,Data Science,3,6.21,2,0,1,0.85,0.45,6,placed_6m,859059
STU1405,MBA,3,7.44,0,3,1,0.7,0.45,12,placed_12m,707476
STU1406,Law,3,8.07,3,3,1,0.45,0.45,12,placed_12m,615759
STU1407,Law,3,6.57,1,4,1,0.45,0.45,24,delayed,560469
STU1408,Data Science,2,8.14,2,2,0,0.85,0.7,12,placed_12m,998228
STU1409,Law,1,5.85,2,1,0,0.45,1.0,6,placed_6m,616269
STU1410,Engineering,2,8.8,0,1,1,0.75,0.7,6,placed_6m,794276
STU1411,Engineering,1,7.22,0,1,1,0.75,1.0,6,placed_6m,809584
STU1412,Engineering,1,6.54,2,2,1,0.75,1.0,3,placed_3m,758467
STU1413,Engineering,2,6.87,1,0,1,0.75,0.7,12,placed_12m,709453
STU1414,Data Science,3,8.09,0,1,1,0.85,0.45,12,placed_12m,853952
STU1415,Arts,2,6.56,1,0,0,0.35,0.7,12,placed_12m,362367
STU1416,Engineering,2,6.38,1,2,1,0.75,0.7,6,placed_6m,650147
STU1417,Engineering,3,6.96,0,2,1,0.75,0.45,12,placed_12m,592882
STU1418,MBA,2,5.91,1,4,1,0.7,0.7,24,delayed,786137
STU1419,Arts,1,9.2,0,1,1,0.35,1.0,3,placed_3m,398947
STU1420,MBA,3,6.58,1,4,0,0.7,0.45,24,delayed,921618
STU1421,Data Science,2,8.11,3,1,0,0.85,0.7,3,placed_3m,1169569
STU1422,Engineering,3,7.43,3,2,1,0.75,0.45,6,placed_6m,767320
STU1423,Engineering,1,6.12,2,2,1,0.75,1.0,6,placed_6m,728084
STU1424,Arts,3,7.19,0,3,1,0.35,0.45,12,placed_12m,277661
STU1425,Arts,2,8.06,3,3,0,0.35,0.7,6,placed_6m,391652
STU1426,Engineering,2,6.99,1,2,0,0.75,0.7,6,placed_6m,666425
STU1427,Arts,2,8.51,0,2,1,0.35,0.7,12,placed_12m,367769
STU1428,Data Science,3,8.32,3,0,0,0.85,0.45,3,placed_3m,1218434
STU1429,Law,2,8.21,2,0,1,0.45,0.7,6,placed_6m,651914
STU1430,MBA,2,6.69,2,4,1,0.7,0.7,6,placed_6m,993902
STU1431,Data Science,3,6.01,2,3,1,0.85,0.45,3,placed_3m,1151651
STU1432,MBA,3,6.53,0,3,0,0.7,0.45,12,placed_12m,770424
STU1433,Data Science,2,7.42,0,2,1,0.85,0.7,12,placed_12m,963980
STU1434,Engineering,3,7.8,2,2,0,0.75,0.45,3,placed_3m,624776
STU1435,Engineering,2,4.81,0,4,0,0.75,0.7,6,placed_6m,718582
STU1436,MBA,2,7.19,1,3,0,0.7,0.7,6,placed_6m,851409
STU1437,Nursing,2,7.37,2,0,0,0.6,0.7,6,placed_6m,495392
STU1438,Engineering,3,6.89,2,1,1,0.75,0.45,12,placed_12m,640260
STU1439,Data Science,3,8.62,1,4,0,0.85,0.45,6,placed_6m,1183423
STU1440,Arts,2,7.66,2,1,0,0.35,0.7,12,placed_12m,324479
STU1441,Engineering,2,8.64,2,0,1,0.75,0.7,6,placed_6m,708533
STU1442,Data Science,2,6.96,2,0,0,0.85,0.7,3,placed_3m,1063672
STU1443,MBA,3,8.23,0,1,1,0.7,0.45,12,placed_12m,813014
STU1444,Law,3,9.0,1,4,0,0.45,0.45,3,placed_3m,632357
STU1445,Engineering,2,8.64,1,1,0,0.75,0.7,6,placed_6m,743318
STU1446,Data Science,3,6.0,0,4,1,0.85,0.45,24,delayed,936133
STU1447,Law,3,6.92,1,4,0,0.45,0.45,12,placed_12m,535549
STU1448,Arts,2,6.82,0,2,1,0.35,0.7,24,delayed,287786
STU1449,Data Science,1,7.74,1,3,0,0.85,1.0,6,placed_6m,1089951
STU1450,MBA,2,7.95,3,3,0,0.7,0.7,3,placed_3m,1083820
STU1451,Data Science,3,6.28,0,0,0,0.85,0.45,6,placed_6m,953437
STU1452,Law,3,7.27,2,2,0,0.45,0.45,12,placed_12m,493348
STU1453,Data Science,2,4.98,2,3,0,0.85,0.7,3,placed_3m,951933
STU1454,Engineering,3,8.79,0,4,1,0.75,0.45,12,placed_12m,697233
STU1455,Arts,1,6.64,3,4,1,0.35,1.0,3,placed_3m,398496
STU1456,Data Science,2,7.26,1,1,0,0.85,0.7,12,placed_12m,1119331
STU1457,Data Science,3,6.86,1,1,1,0.85,0.45,3,placed_3m,932683
STU1458,Engineering,3,8.46,2,4,1,0.75,0.45,3,placed_3m,850149
STU1459,Data Science,2,4.08,1,4,1,0.85,0.7,6,placed_6m,911049
STU1460,MBA,2,7.18,2,1,1,0.7,0.7,12,placed_12m,967844
STU1461,Data Science,1,7.08,0,3,1,0.85,1.0,12,placed_12m,978101
STU1462,Engineering,2,6.7,2,0,0,0.75,0.7,3,placed_3m,596168
STU1463,Data Science,2,9.1,1,1,0,0.85,0.7,12,placed_12m,1026541
STU1464,Arts,1,6.22,2,3,1,0.35,1.0,6,placed_6m,267494
STU1465,Engineering,3,8.05,0,3,1,0.75,0.45,24,delayed,756849
STU1466,Arts,2,7.59,2,3,1,0.35,0.7,12,placed_12m,343958
STU1467,MBA,3,8.59,2,2,1,0.7,0.45,6,placed_6m,862184
STU1468,Law,3,6.47,1,2,1,0.45,0.45,12,placed_12m,553923
STU1469,Nursing,1,6.39,2,3,1,0.6,1.0,12,placed_12m,466070
STU1470,Data Science,1,8.41,1,4,1,0.85,1.0,3,placed_3m,1212337
STU1471,Nursing,3,7.67,3,2,1,0.6,0.45,3,placed_3m,499283
STU1472,Law,2,5.5,1,1,0,0.45,0.7,12,placed_12m,525084
STU1473,MBA,3,6.61,2,2,0,0.7,0.45,6,placed_6m,790588
STU1474,MBA,3,7.63,2,4,0,0.7,0.45,6,placed_6m,931229
STU1475,Data Science,3,8.12,1,0,1,0.85,0.45,3,placed_3m,1113612
STU1476,Law,3,6.45,0,2,0,0.45,0.45,12,placed_12m,522850
STU1477,Nursing,2,4.0,1,3,1,0.6,0.7,6,placed_6m,450314
STU1478,Nursing,2,7.78,2,3,0,0.6,0.7,12,placed_12m,450458
STU1479,MBA,2,5.86,0,3,1,0.7,0.7,6,placed_6m,748795
STU1480,Law,1,4.98,1,0,0,0.45,1.0,6,placed_6m,576663
STU1481,Engineering,2,4.08,2,4,0,0.75,0.7,6,placed_6m,596636
STU1482,Data Science,2,8.1,1,1,1,0.85,0.7,3,placed_3m,1135344
STU1483,Engineering,3,7.34,2,4,1,0.75,0.45,6,placed_6m,656759
STU1484,MBA,2,6.95,0,0,1,0.7,0.7,6,placed_6m,819802
STU1485,MBA,2,8.73,0,3,1,0.7,0.7,6,placed_6m,1023872
STU1486,MBA,2,7.9,2,4,0,0.7,0.7,3,placed_3m,909766
STU1487,Data Science,1,8.98,0,1,0,0.85,1.0,3,placed_3m,1105864
STU1488,MBA,1,5.67,1,3,1,0.7,1.0,12,placed_12m,926540
STU1489,MBA,2,7.16,2,1,1,0.7,0.7,12,placed_12m,829262
STU1490,Engineering,1,5.42,1,2,1,0.75,1.0,24,delayed,629387
STU1491,MBA,2,6.95,3,1,1,0.7,0.7,3,placed_3m,957944
STU1492,Engineering,3,6.93,3,3,1,0.75,0.45,6,placed_6m,749339
STU1493,Engineering,3,7.89,1,2,0,0.75,0.45,12,placed_12m,744261
STU1494,Data Science,3,7.25,0,3,1,0.85,0.45,24,delayed,893455
STU1495,Data Science,2,7.89,2,3,1,0.85,0.7,6,placed_6m,1157521
STU1496,Data Science,3,7.97,1,2,1,0.85,0.45,3,placed_3m,1015635
STU1497,MBA,3,9.57,0,1,0,0.7,0.45,6,placed_6m,868176
STU1498,MBA,1,6.85,2,0,0,0.7,1.0,6,placed_6m,1007311
STU1499,Law,3,6.16,0,0,0,0.45,0.45,24,delayed,477139
STU1500,Data Science,2,7.47,2,0,0,0.85,0.7,6,placed_6m,1115961
STU1501,MBA,3,6.32,0,0,1,0.7,0.45,12,placed_12m,782490
STU1502,Engineering,3,8.83,0,4,0,0.75,0.45,12,placed_12m,642508
STU1503,MBA,1,6.89,0,0,0,0.7,1.0,12,placed_12m,935032
STU1504,MBA,3,6.58,3,2,0,0.7,0.45,3,placed_3m,905599
STU1505,MBA,2,6.68,2,0,1,0.7,0.7,3,placed_3m,769193
STU1506,Data Science,3,7.99,2,3,1,0.85,0.45,3,placed_3m,1099910
STU1507,Data Science,2,7.03,1,0,0,0.85,0.7,12,placed_12m,979037
STU1508,Data Science,3,6.49,1,1,0,0.85,0.45,12,placed_12m,1044726
STU1509,Nursing,1,9.03,0,2,0,0.6,1.0,12,placed_12m,441165
STU1510,Law,2,6.26,1,2,1,0.45,0.7,6,placed_6m,547612
STU1511,Nursing,1,7.24,1,4,0,0.6,1.0,6,placed_6m,479465
STU1512,Arts,3,7.92,2,3,1,0.35,0.45,6,placed_6m,334429
STU1513,Engineering,3,5.41,1,2,1,0.75,0.45,6,placed_6m,655287
STU1514,Engineering,3,7.73,3,1,0,0.75,0.45,3,placed_3m,659214
STU1515,Engineering,3,6.04,0,0,1,0.75,0.45,12,placed_12m,689473
STU1516,Data Science,1,8.11,3,2,0,0.85,1.0,3,placed_3m,1251913
STU1517,Law,2,6.14,0,1,1,0.45,0.7,24,delayed,577915
STU1518,Engineering,1,7.96,1,0,0,0.75,1.0,6,placed_6m,803324
STU1519,Arts,2,8.42,1,4,1,0.35,0.7,6,placed_6m,344603
STU1520,Engineering,2,8.15,1,2,1,0.75,0.7,12,placed_12m,661785
STU1521,Arts,2,7.48,1,2,1,0.35,0.7,24,delayed,308580
STU1522,MBA,2,6.95,1,1,0,0.7,0.7,24,delayed,935832
STU1523,Engineering,1,6.57,1,3,0,0.75,1.0,12,placed_12m,778479
STU1524,MBA,1,8.82,2,4,1,0.7,1.0,3,placed_3m,976316
STU1525,Engineering,1,6.43,2,3,1,0.75,1.0,3,placed_3m,603888
STU1526,Engineering,3,6.06,2,2,1,0.75,0.45,6,placed_6m,648067
STU1527,MBA,3,7.93,0,3,0,0.7,0.45,12,placed_12m,816434
STU1528,Law,3,6.32,2,0,0,0.45,0.45,12,placed_12m,538948
STU1529,Data Science,2,6.15,1,4,1,0.85,0.7,12,placed_12m,1033526
STU1530,MBA,2,5.61,1,3,0,0.7,0.7,3,placed_3m,875836
STU1531,Data Science,3,6.67,1,0,0,0.85,0.45,3,placed_3m,1061772
STU1532,Nursing,2,7.11,1,1,0,0.6,0.7,24,delayed,442487
STU1533,Engineering,2,7.47,0,3,1,0.75,0.7,6,placed_6m,604085
STU1534,MBA,2,8.25,0,4,1,0.7,0.7,6,placed_6m,871894
STU1535,Engineering,1,7.78,0,0,1,0.75,1.0,6,placed_6m,846483
STU1536,Engineering,2,6.99,2,3,0,0.75,0.7,6,placed_6m,734163
STU1537,Data Science,2,6.98,2,1,1,0.85,0.7,6,placed_6m,1100422
STU1538,Engineering,3,7.76,3,3,1,0.75,0.45,3,placed_3m,750340
STU1539,Data Science,1,8.6,2,0,0,0.85,1.0,3,placed_3m,1236274
STU1540,Nursing,2,7.34,0,3,1,0.6,0.7,12,placed_12m,357693
STU1541,Engineering,3,6.68,3,4,1,0.75,0.45,6,placed_6m,685521
STU1542,Data Science,1,6.11,2,2,0,0.85,1.0,6,placed_6m,1085874
STU1543,Engineering,2,5.61,1,0,1,0.75,0.7,24,delayed,693820
STU1544,Arts,3,7.93,1,0,0,0.35,0.45,12,placed_12m,321661
STU1545,MBA,1,7.84,3,0,1,0.7,1.0,6,placed_6m,898175
STU1546,Law,1,7.84,1,0,0,0.45,1.0,12,placed_12m,642247
STU1547,Data Science,2,7.06,3,3,0,0.85,0.7,3,placed_3m,1055130
STU1548,Engineering,2,8.75,0,4,0,0.75,0.7,3,placed_3m,674273
STU1549,Data Science,2,6.67,0,1,1,0.85,0.7,12,placed_12m,928476
STU1550,Arts,3,8.25,1,4,1,0.35,0.45,12,placed_12m,337196
STU1551,Data Science,1,7.16,1,0,1,0.85,1.0,6,placed_6m,1196463
STU1552,Law,2,6.53,2,3,1,0.45,0.7,6,placed_6m,604670
STU1553,Law,2,7.85,3,3,1,0.45,0.7,3,placed_3m,663450
STU1554,Engineering,1,7.65,1,0,0,0.75,1.0,6,placed_6m,774724
STU1555,Engineering,2,7.59,0,3,1,0.75,0.7,6,placed_6m,699143
STU1556,Data Science,2,7.29,2,0,0,0.85,0.7,6,placed_6m,1137952
STU1557,MBA,2,7.16,2,4,0,0.7,0.7,3,placed_3m,761122
STU1558,Law,1,9.83,0,2,1,0.45,1.0,3,placed_3m,671998
STU1559,Arts,2,8.5,1,3,0,0.35,0.7,6,placed_6m,322664
STU1560,MBA,2,8.0,2,0,0,0.7,0.7,3,placed_3m,1007403
STU1561,Engineering,3,7.32,2,0,1,0.75,0.45,3,placed_3m,692875
STU1562,Nursing,1,8.31,1,3,1,0.6,1.0,3,placed_3m,492082
STU1563,Engineering,2,7.77,1,1,1,0.75,0.7,6,placed_6m,647350
STU1564,Law,2,7.23,3,0,1,0.45,0.7,6,placed_6m,660143
STU1565,MBA,3,6.87,2,3,1,0.7,0.45,6,placed_6m,890742
STU1566,Data Science,2,7.11,1,0,1,0.85,0.7,12,placed_12m,1078594
STU1567,Engineering,3,4.0,1,1,0,0.75,0.45,24,delayed,514974
STU1568,Data Science,3,7.43,2,2,0,0.85,0.45,6,placed_6m,993472
STU1569,MBA,3,6.66,0,1,1,0.7,0.45,24,delayed,780766
STU1570,Data Science,2,8.95,0,4,0,0.85,0.7,6,placed_6m,1052583
STU1571,Engineering,2,7.22,1,3,1,0.75,0.7,12,placed_12m,716513
STU1572,Nursing,3,5.89,1,1,1,0.6,0.45,6,placed_6m,335375
STU1573,Law,3,7.15,2,2,0,0.45,0.45,3,placed_3m,559334
STU1574,Engineering,3,6.05,0,0,0,0.75,0.45,12,placed_12m,696722
STU1575,Engineering,2,7.72,2,3,0,0.75,0.7,6,placed_6m,759217
STU1576,Engineering,1,7.52,1,1,0,0.75,1.0,3,placed_3m,759857
STU1577,Data Science,2,8.25,0,2,0,0.85,0.7,3,placed_3m,1219724
STU1578,Data Science,3,6.33,0,1,1,0.85,0.45,12,placed_12m,760162
STU1579,Data Science,2,7.24,3,4,1,0.85,0.7,3,placed_3m,1062356
STU1580,Engineering,2,5.7,2,3,1,0.75,0.7,6,placed_6m,658197
STU1581,MBA,3,7.97,0,0,0,0.7,0.45,12,placed_12m,886687
STU1582,Data Science,2,7.77,2,2,0,0.85,0.7,6,placed_6m,1172481
STU1583,MBA,3,7.75,2,1,1,0.7,0.45,3,placed_3m,838804
STU1584,Arts,2,7.2,3,3,1,0.35,0.7,6,placed_6m,368879
STU1585,Engineering,2,7.66,1,1,1,0.75,0.7,6,placed_6m,696828
STU1586,Data Science,2,8.96,2,3,1,0.85,0.7,3,placed_3m,1256027
STU1587,MBA,3,6.89,0,4,1,0.7,0.45,24,delayed,713781
STU1588,MBA,1,7.35,1,1,1,0.7,1.0,6,placed_6m,921445
STU1589,Nursing,1,6.01,3,4,0,0.6,1.0,6,placed_6m,455448
STU1590,Data Science,3,6.24,1,2,1,0.85,0.45,12,placed_12m,1030555
STU1591,Arts,1,7.31,1,4,0,0.35,1.0,3,placed_3m,336179
STU1592,Engineering,2,8.41,0,3,1,0.75,0.7,12,placed_12m,709392
STU1593,Engineering,2,6.92,2,2,1,0.75,0.7,6,placed_6m,738369
STU1594,Nursing,2,6.94,2,1,0,0.6,0.7,3,placed_3m,471603
STU1595,Data Science,2,6.75,1,1,0,0.85,0.7,6,placed_6m,1097469
STU1596,Engineering,2,6.61,3,3,0,0.75,0.7,3,placed_3m,738737
STU1597,Engineering,2,7.52,0,0,0,0.75,0.7,6,placed_6m,672158
STU1598,Engineering,2,5.55,1,0,0,0.75,0.7,12,placed_12m,628804
STU1599,Law,3,8.61,3,1,0,0.45,0.45,6,placed_6m,630002
STU1600,Engineering,1,6.47,1,3,0,0.75,1.0,3,placed_3m,732271
STU1601,MBA,2,7.99,1,0,0,0.7,0.7,12,placed_12m,889698
STU1602,Engineering,1,5.8,1,4,1,0.75,1.0,3,placed_3m,701261
STU1603,MBA,2,7.94,2,1,0,0.7,0.7,3,placed_3m,844366
STU1604,Engineering,2,7.94,0,4,0,0.75,0.7,6,placed_6m,736707
STU1605,Data Science,1,7.62,3,3,1,0.85,1.0,3,placed_3m,1205433
STU1606,Engineering,3,6.11,2,4,1,0.75,0.45,3,placed_3m,711523
STU1607,Law,2,7.47,0,0,1,0.45,0.7,6,placed_6m,575618
STU1608,Engineering,3,5.9,2,0,0,0.75,0.45,3,placed_3m,573766
STU1609,Data Science,3,6.92,1,2,1,0.85,0.45,6,placed_6m,970430
STU1610,Law,2,8.33,1,1,1,0.45,0.7,6,placed_6m,605728
STU1611,Data Science,1,8.08,2,3,1,0.85,1.0,3,placed_3m,1236300
STU1612,Data Science,2,7.22,3,1,1,0.85,0.7,6,placed_6m,965441
STU1613,MBA,3,6.13,0,4,1,0.7,0.45,6,placed_6m,777884
STU1614,MBA,2,7.91,1,3,1,0.7,0.7,12,placed_12m,926201
STU1615,Data Science,1,7.22,1,3,1,0.85,1.0,3,placed_3m,1066707
STU1616,Arts,2,4.65,1,0,1,0.35,0.7,12,placed_12m,290272
STU1617,Data Science,3,8.06,1,4,1,0.85,0.45,6,placed_6m,1002343
STU1618,Data Science,3,7.17,0,0,1,0.85,0.45,24,delayed,891271
STU1619,Nursing,1,8.52,2,0,0,0.6,1.0,6,placed_6m,493098
STU1620,MBA,3,6.0,1,2,1,0.7,0.45,6,placed_6m,752803
STU1621,Engineering,2,4.0,0,0,0,0.75,0.7,24,delayed,596813
STU1622,Data Science,2,7.51,2,1,1,0.85,0.7,12,placed_12m,1033398
STU1623,Arts,3,7.52,2,3,1,0.35,0.45,12,placed_12m,303931
STU1624,Engineering,2,5.34,1,0,0,0.75,0.7,3,placed_3m,735318
STU1625,Data Science,2,6.12,1,1,1,0.85,0.7,12,placed_12m,1063237
STU1626,Engineering,1,10.0,2,4,0,0.75,1.0,3,placed_3m,756897
STU1627,Data Science,3,6.86,1,3,0,0.85,0.45,3,placed_3m,944183
STU1628,Engineering,3,8.0,0,4,0,0.75,0.45,12,placed_12m,680759
STU1629,MBA,2,6.48,2,1,0,0.7,0.7,3,placed_3m,900398
STU1630,Nursing,3,4.9,0,4,0,0.6,0.45,12,placed_12m,319501
STU1631,MBA,1,7.01,0,4,1,0.7,1.0,6,placed_6m,960615
STU1632,Data Science,2,6.91,0,4,1,0.85,0.7,12,placed_12m,1058768
STU1633,Nursing,2,6.76,0,0,0,0.6,0.7,6,placed_6m,438542
STU1634,Arts,1,7.07,0,0,1,0.35,1.0,12,placed_12m,360425
STU1635,Engineering,2,7.49,3,0,0,0.75,0.7,3,placed_3m,776680
STU1636,MBA,3,7.03,1,3,0,0.7,0.45,3,placed_3m,866035
STU1637,Engineering,1,5.81,0,1,0,0.75,1.0,6,placed_6m,751556
STU1638,Arts,2,7.73,0,0,1,0.35,0.7,12,placed_12m,347154
STU1639,Arts,2,5.06,3,4,1,0.35,0.7,6,placed_6m,297629
STU1640,Data Science,2,4.94,1,4,0,0.85,0.7,3,placed_3m,1003472
STU1641,Law,3,8.01,1,4,0,0.45,0.45,3,placed_3m,557298
STU1642,Data Science,2,7.76,2,4,0,0.85,0.7,6,placed_6m,1145146
STU1643,Data Science,2,7.14,1,2,1,0.85,0.7,6,placed_6m,1085225
STU1644,Engineering,3,5.67,1,3,1,0.75,0.45,24,delayed,537543
STU1645,Nursing,1,6.42,0,1,0,0.6,1.0,6,placed_6m,436550
STU1646,Engineering,2,6.91,1,1,1,0.75,0.7,12,placed_12m,699061
STU1647,Law,2,5.44,1,0,0,0.45,0.7,24,delayed,505327
STU1648,Nursing,2,6.39,2,2,1,0.6,0.7,12,placed_12m,446954
STU1649,Nursing,3,7.92,1,1,1,0.6,0.45,6,placed_6m,464049
STU1650,Engineering,3,8.77,1,3,1,0.75,0.45,12,placed_12m,710632
STU1651,MBA,2,6.74,0,4,1,0.7,0.7,24,delayed,821174
STU1652,Engineering,3,8.03,0,0,1,0.75,0.45,6,placed_6m,743868
STU1653,MBA,1,5.09,1,3,0,0.7,1.0,24,delayed,844436
STU1654,Engineering,1,7.93,3,1,0,0.75,1.0,3,placed_3m,813651
STU1655,Arts,2,6.32,1,2,1,0.35,0.7,12,placed_12m,290491
STU1656,Data Science,2,7.54,2,0,0,0.85,0.7,12,placed_12m,1136027
STU1657,MBA,2,6.93,1,1,0,0.7,0.7,3,placed_3m,892401
STU1658,MBA,2,8.65,0,0,1,0.7,0.7,12,placed_12m,975241
STU1659,MBA,3,6.24,0,1,1,0.7,0.45,6,placed_6m,782367
STU1660,Data Science,2,7.89,1,4,1,0.85,0.7,6,placed_6m,954045
STU1661,Data Science,2,6.89,0,2,1,0.85,0.7,12,placed_12m,876255
STU1662,Arts,1,7.03,0,4,1,0.35,1.0,12,placed_12m,345841
STU1663,MBA,1,7.0,2,1,0,0.7,1.0,3,placed_3m,911016
STU1664,Arts,2,6.27,0,3,1,0.35,0.7,12,placed_12m,311760
STU1665,Law,2,7.18,1,4,1,0.45,0.7,24,delayed,570848
STU1666,Engineering,3,7.13,1,3,0,0.75,0.45,6,placed_6m,662424
STU1667,Arts,1,7.47,1,1,0,0.35,1.0,12,placed_12m,342689
STU1668,Engineering,1,7.29,1,2,0,0.75,1.0,6,placed_6m,699749
STU1669,Law,2,8.08,1,3,1,0.45,0.7,3,placed_3m,609855
STU1670,MBA,2,8.22,1,1,1,0.7,0.7,3,placed_3m,885837
STU1671,Law,1,6.04,2,3,1,0.45,1.0,6,placed_6m,588300
STU1672,Law,3,8.16,2,4,1,0.45,0.45,12,placed_12m,581778
STU1673,Law,1,5.9,0,1,0,0.45,1.0,6,placed_6m,557058
STU1674,Nursing,2,7.85,0,4,1,0.6,0.7,12,placed_12m,467820
STU1675,MBA,2,7.88,3,0,1,0.7,0.7,3,placed_3m,950589
STU1676,Engineering,1,5.1,1,1,0,0.75,1.0,6,placed_6m,724564
STU1677,MBA,2,7.3,1,3,1,0.7,0.7,12,placed_12m,964856
STU1678,Engineering,3,6.68,1,0,0,0.75,0.45,3,placed_3m,701826
STU1679,Data Science,2,6.37,0,4,1,0.85,0.7,6,placed_6m,1024672
STU1680,MBA,3,8.69,1,4,1,0.7,0.45,12,placed_12m,906582
STU1681,Arts,1,6.48,1,3,1,0.35,1.0,6,placed_6m,353950
STU1682,Data Science,3,6.31,0,0,1,0.85,0.45,24,delayed,911518
STU1683,Law,2,7.28,1,2,0,0.45,0.7,6,placed_6m,626881
STU1684,Engineering,3,7.95,2,3,1,0.75,0.45,6,placed_6m,744601
STU1685,Law,2,7.04,1,4,0,0.45,0.7,6,placed_6m,567127
STU1686,Arts,3,8.48,0,1,1,0.35,0.45,24,delayed,332029
STU1687,MBA,2,7.78,1,0,1,0.7,0.7,3,placed_3m,910204
STU1688,Data Science,1,4.8,2,2,1,0.85,1.0,3,placed_3m,1027912
STU1689,Nursing,1,6.62,2,1,0,0.6,1.0,6,placed_6m,454841
STU1690,Engineering,3,6.58,2,0,1,0.75,0.45,12,placed_12m,674428
STU1691,Data Science,2,7.73,0,3,1,0.85,0.7,6,placed_6m,1119223
STU1692,MBA,3,4.31,2,3,1,0.7,0.45,12,placed_12m,801312
STU1693,Engineering,2,10.0,2,0,0,0.75,0.7,3,placed_3m,827212
STU1694,MBA,2,7.78,0,2,0,0.7,0.7,12,placed_12m,901633
STU1695,Engineering,1,7.36,1,0,0,0.75,1.0,12,placed_12m,796954
STU1696,Engineering,3,8.5,1,1,1,0.75,0.45,12,placed_12m,696793
STU1697,Engineering,3,9.78,2,1,1,0.75,0.45,12,placed_12m,708800
STU1698,Arts,3,8.16,0,3,1,0.35,0.45,3,placed_3m,348804
STU1699,Data Science,2,8.24,1,0,0,0.85,0.7,6,placed_6m,1062572
STU1700,Arts,2,7.34,3,3,0,0.35,0.7,6,placed_6m,333049
STU1701,MBA,3,7.04,2,2,1,0.7,0.45,6,placed_6m,752015
STU1702,MBA,2,6.68,3,1,1,0.7,0.7,3,placed_3m,947462
STU1703,Data Science,3,6.29,3,4,1,0.85,0.45,6,placed_6m,911112
STU1704,MBA,3,6.44,0,4,1,0.7,0.45,24,delayed,714145
STU1705,Engineering,3,5.71,2,0,1,0.75,0.45,6,placed_6m,676167
STU1706,Data Science,3,7.12,1,0,1,0.85,0.45,6,placed_6m,1056972
STU1707,Engineering,2,5.35,2,4,1,0.75,0.7,6,placed_6m,635624
STU1708,Data Science,2,7.41,1,0,1,0.85,0.7,6,placed_6m,1053541
STU1709,Data Science,3,7.16,3,1,0,0.85,0.45,3,placed_3m,1009749
STU1710,Engineering,1,7.36,2,2,0,0.75,1.0,6,placed_6m,737025
STU1711,Engineering,3,6.63,2,2,0,0.75,0.45,6,placed_6m,688047
STU1712,Nursing,3,10.0,0,3,1,0.6,0.45,12,placed_12m,446449
STU1713,MBA,2,8.7,0,1,0,0.7,0.7,12,placed_12m,885201
STU1714,Engineering,3,5.83,2,0,0,0.75,0.45,6,placed_6m,581124
STU1715,Arts,2,7.46,0,0,0,0.35,0.7,6,placed_6m,347464
STU1716,Engineering,2,6.53,2,3,1,0.75,0.7,3,placed_3m,730668
STU1717,Data Science,1,6.08,0,3,0,0.85,1.0,12,placed_12m,1073372
