student_id,course,institute_tier,cgpa,internships,certifications,job_portal_active,industry_demand,institute_score,placement_months,placement_label,starting_salary,employability_score,engagement_score,course_enc,label_enc
STU0951,Data Science,3,7.46,2,4,1,0.85,0.45,6,placed_6m,1009425,0.6852666666666667,0.92,1,1
STU0952,Engineering,3,8.46,1,2,0,0.75,0.45,6,placed_6m,746988,0.6019333333333334,0.16000000000000003,2,1
STU0953,Arts,2,6.34,2,3,1,0.35,0.7,12,placed_12m,320688,0.6110666666666666,0.84,0,2
STU0954,MBA,3,8.91,0,1,1,0.7,0.45,6,placed_6m,800773,0.51685,0.6799999999999999,4,1
STU0955,MBA,3,5.52,0,2,0,0.7,0.45,24,delayed,608481,0.40819999999999995,0.16000000000000003,4,3
STU0956,Data Science,3,8.99,1,1,1,0.85,0.45,6,placed_6m,1008131,0.6254833333333334,0.6799999999999999,1,1
STU0957,Engineering,3,6.79,3,4,1,0.75,0.45,6,placed_6m,815066,0.7301500000000001,0.92,2,1
STU0958,Engineering,2,6.93,1,1,1,0.75,0.7,12,placed_12m,721684,0.5883833333333333,0.6799999999999999,2,2
STU0959,Nursing,3,5.12,1,2,0,0.6,0.45,12,placed_12m,387399,0.46253333333333335,0.16000000000000003,5,2
STU0960,Engineering,1,6.7,2,2,0,0.75,1.0,3,placed_3m,738522,0.7336666666666667,0.16000000000000003,2,0
STU0961,Data Science,2,6.06,3,0,1,0.85,0.7,3,placed_3m,1050092,0.7296,0.6,1,0
STU0962,Engineering,2,6.53,2,2,1,0.75,0.7,12,placed_12m,750973,0.6677166666666667,0.76,2,2
STU0963,MBA,3,7.05,3,1,0,0.7,0.45,3,placed_3m,860212,0.70175,0.08000000000000002,4,0
STU0964,Engineering,3,8.25,0,0,0,0.75,0.45,6,placed_6m,711799,0.49124999999999996,0.0,2,1
STU0965,MBA,3,7.43,0,2,1,0.7,0.45,3,placed_3m,807970,0.47505000000000003,0.76,4,0
STU0966,Nursing,3,7.54,2,2,1,0.6,0.45,6,placed_6m,503994,0.6305666666666666,0.76,5,1
STU0967,Engineering,2,5.99,2,4,1,0.75,0.7,3,placed_3m,725727,0.6688166666666666,0.92,2,0
STU0968,Data Science,3,6.23,1,0,1,0.85,0.45,12,placed_12m,1043582,0.5188833333333334,0.6,1,2
STU0969,MBA,2,9.18,0,4,1,0.7,0.7,6,placed_6m,892257,0.6063,0.92,4,1
STU0970,Data Science,2,6.39,2,4,0,0.85,0.7,3,placed_3m,1129168,0.6978166666666668,0.32000000000000006,1,0
STU0971,Arts,1,9.02,0,4,1,0.35,1.0,24,delayed,343303,0.6082,0.92,0,3
STU0972,Nursing,3,6.93,1,3,0,0.6,0.45,12,placed_12m,419431,0.5358833333333334,0.24,5,2
STU0973,Engineering,3,7.2,1,4,1,0.75,0.45,12,placed_12m,743557,0.5778333333333334,0.92,2,2
STU0974,Engineering,2,8.38,1,1,1,0.75,0.7,3,placed_3m,691518,0.6391333333333333,0.6799999999999999,2,0
STU0975,Engineering,1,8.6,2,2,0,0.75,1.0,6,placed_6m,810228,0.8001666666666667,0.16000000000000003,2,1
STU0976,Data Science,3,7.08,1,3,1,0.85,0.45,6,placed_6m,1034801,0.5786333333333333,0.84,1,1
STU0977,Engineering,1,6.77,2,4,1,0.75,1.0,3,placed_3m,774398,0.7561166666666668,0.92,2,0
STU0978,MBA,3,7.14,1,2,0,0.7,0.45,12,placed_12m,801896,0.5482333333333334,0.16000000000000003,4,2
STU0979,Data Science,3,7.57,1,0,1,0.85,0.45,12,placed_12m,1164439,0.5657833333333333,0.6,1,2
STU0980,MBA,2,8.18,2,0,0,0.7,0.7,6,placed_6m,862195,0.6979666666666666,0.0,4,1
STU0981,Nursing,2,7.2,1,2,1,0.6,0.7,6,placed_6m,489355,0.5853333333333333,0.76,5,1
STU0982,Engineering,3,7.88,0,1,1,0.75,0.45,12,placed_12m,723746,0.4883,0.6799999999999999,2,2
STU0983,Engineering,3,9.0,0,2,0,0.75,0.45,3,placed_3m,801558,0.5375000000000001,0.16000000000000003,2,0
STU0984,Nursing,2,7.62,0,2,1,0.6,0.7,12,placed_12m,387187,0.5166999999999999,0.76,5,2
STU0985,MBA,3,7.54,1,3,0,0.7,0.45,3,placed_3m,806038,0.5722333333333334,0.24,4,0
STU0986,Data Science,1,5.53,2,0,1,0.85,1.0,3,placed_3m,1175608,0.6877166666666665,0.6,1,0
STU0987,MBA,2,4.31,2,0,1,0.7,0.7,3,placed_3m,686672,0.5625166666666666,0.6,4,0
STU0988,Engineering,3,7.63,2,4,0,0.75,0.45,12,placed_12m,620706,0.6762166666666667,0.32000000000000006,2,2
STU0989,Law,3,7.1,1,2,0,0.45,0.45,24,delayed,519526,0.5093333333333333,0.16000000000000003,3,3
STU0990,Nursing,1,6.63,1,2,1,0.6,1.0,6,placed_6m,462794,0.6253833333333333,0.76,5,1
STU0991,Data Science,3,7.47,1,1,1,0.85,0.45,6,placed_6m,1135444,0.5722833333333333,0.6799999999999999,1,1
STU0992,Engineering,2,7.13,0,0,0,0.75,0.7,12,placed_12m,664113,0.5020499999999999,0.0,2,2
STU0993,Data Science,2,8.44,0,1,1,0.85,0.7,6,placed_6m,1035781,0.5729,0.6799999999999999,1,1
STU0994,MBA,1,7.29,1,3,0,0.7,1.0,6,placed_6m,945360,0.6734833333333333,0.24,4,1
STU0995,Engineering,3,6.38,3,4,0,0.75,0.45,6,placed_6m,710392,0.7158,0.32000000000000006,2,1
STU0996,Arts,1,8.29,0,1,1,0.35,1.0,6,placed_6m,360432,0.55265,0.6799999999999999,0,1
STU0997,Engineering,2,6.96,0,0,0,0.75,0.7,12,placed_12m,659291,0.49609999999999993,0.0,2,2
STU0998,Arts,2,7.78,2,3,1,0.35,0.7,6,placed_6m,301481,0.6614666666666666,0.84,0,1
STU0999,MBA,3,6.67,1,2,1,0.7,0.45,12,placed_12m,756499,0.5317833333333334,0.76,4,2
STU1000,Engineering,3,6.49,2,3,1,0.75,0.45,6,placed_6m,739228,0.6263166666666666,0.84,2,1
STU1001,Data Science,3,7.29,2,1,1,0.85,0.45,12,placed_12m,1045135,0.6493166666666665,0.6799999999999999,1,2
STU1002,Law,2,7.21,3,0,1,0.45,0.7,3,placed_3m,609326,0.70985,0.6,3,0
STU1003,Nursing,2,7.73,1,1,1,0.6,0.7,6,placed_6m,488937,0.5938833333333333,0.6799999999999999,5,1
STU1004,Law,2,6.9,2,2,1,0.45,0.7,12,placed_12m,543240,0.6356666666666667,0.76,3,2
STU1005,Data Science,3,5.18,1,2,1,0.85,0.45,24,delayed,867875,0.5021333333333333,0.76,1,3
STU1006,Data Science,3,6.72,2,0,1,0.85,0.45,3,placed_3m,1032871,0.6193666666666666,0.6,1,0
STU1007,Law,1,8.07,1,4,0,0.45,1.0,6,placed_6m,619591,0.6732833333333333,0.32000000000000006,3,1
STU1008,Engineering,3,6.87,0,3,1,0.75,0.45,6,placed_6m,647523,0.47295,0.84,2,1
STU1009,MBA,1,6.93,1,3,1,0.7,1.0,6,placed_6m,901700,0.6608833333333333,0.84,4,1
STU1010,Engineering,2,8.29,1,2,1,0.75,0.7,12,placed_12m,660381,0.6459833333333334,0.76,2,2
STU1011,Arts,2,6.42,2,1,1,0.35,0.7,24,delayed,319767,0.5938666666666667,0.6799999999999999,0,3
STU1012,Arts,2,5.5,2,1,1,0.35,0.7,24,delayed,273152,0.5616666666666666,0.6799999999999999,0,3
STU1013,Engineering,2,7.02,2,4,1,0.75,0.7,3,placed_3m,728898,0.7048666666666668,0.92,2,0
STU1014,Nursing,2,6.67,0,1,0,0.6,0.7,24,delayed,449654,0.4734499999999999,0.08000000000000002,5,3
STU1015,Arts,2,6.14,2,3,1,0.35,0.7,24,delayed,305491,0.6040666666666666,0.84,0,3
STU1016,Engineering,3,7.01,1,1,0,0.75,0.45,3,placed_3m,614231,0.5411833333333333,0.08000000000000002,2,0
STU1017,Data Science,2,7.74,3,4,1,0.85,0.7,3,placed_3m,1134561,0.8284,0.92,1,0
STU1018,Arts,1,7.19,3,3,1,0.35,1.0,6,placed_6m,344520,0.7841500000000001,0.84,0,1
STU1019,Engineering,3,7.54,0,1,0,0.75,0.45,6,placed_6m,691166,0.4764,0.08000000000000002,2,1
STU1020,Data Science,2,9.19,2,3,0,0.85,0.7,3,placed_3m,1168483,0.7858166666666666,0.24,1,0
STU1021,Engineering,2,6.82,0,2,1,0.75,0.7,6,placed_6m,753253,0.5112,0.76,2,1
STU1022,Arts,3,7.51,1,2,0,0.35,0.45,24,delayed,333670,0.5086833333333333,0.16000000000000003,0,3
STU1023,Arts,2,6.64,1,2,0,0.35,0.7,12,placed_12m,313062,0.5282333333333333,0.16000000000000003,0,2
STU1024,Arts,1,6.27,0,1,1,0.35,1.0,12,placed_12m,334795,0.48195,0.6799999999999999,0,2
STU1025,MBA,2,6.56,2,4,0,0.7,0.7,6,placed_6m,855403,0.6812666666666666,0.32000000000000006,4,1
STU1026,Law,3,6.67,0,3,1,0.45,0.45,24,delayed,513192,0.42095000000000005,0.84,3,3
STU1027,Law,2,7.6,0,0,1,0.45,0.7,12,placed_12m,557928,0.4734999999999999,0.6,3,2
STU1028,MBA,3,9.78,1,2,0,0.7,0.45,3,placed_3m,988199,0.6406333333333333,0.16000000000000003,4,0
STU1029,Law,2,6.41,2,2,0,0.45,0.7,6,placed_6m,639711,0.6185166666666667,0.16000000000000003,3,1
STU1030,Engineering,1,6.74,3,0,1,0.75,1.0,3,placed_3m,806836,0.7984,0.6,2,0
STU1031,Data Science,2,7.13,2,0,1,0.85,0.7,3,placed_3m,1152629,0.6837166666666665,0.6,1,0
STU1032,Engineering,3,7.64,2,1,1,0.75,0.45,6,placed_6m,749866,0.6465666666666665,0.6799999999999999,2,1
STU1033,Engineering,1,7.49,1,3,1,0.75,1.0,3,placed_3m,777407,0.6879833333333334,0.84,2,0
STU1034,Engineering,2,8.61,0,2,1,0.75,0.7,12,placed_12m,662689,0.57385,0.76,2,2
STU1035,Data Science,2,4.53,0,4,0,0.85,0.7,12,placed_12m,1014863,0.46604999999999996,0.32000000000000006,1,2
STU1036,MBA,2,4.57,1,1,0,0.7,0.7,6,placed_6m,887928,0.4982833333333333,0.08000000000000002,4,1
STU1037,Nursing,3,6.65,2,1,0,0.6,0.45,6,placed_6m,421109,0.5894166666666667,0.08000000000000002,5,1
STU1038,Engineering,1,8.41,1,4,0,0.75,1.0,12,placed_12m,749417,0.7301833333333334,0.32000000000000006,2,2
STU1039,MBA,2,5.48,2,4,1,0.7,0.7,12,placed_12m,865911,0.6434666666666666,0.92,4,2
STU1040,Data Science,1,4.0,1,4,1,0.85,1.0,6,placed_6m,1003408,0.5908333333333333,0.92,1,1
STU1041,Nursing,3,7.83,0,0,0,0.6,0.45,12,placed_12m,414298,0.45405000000000006,0.0,5,2
STU1042,MBA,1,7.47,0,2,1,0.7,1.0,6,placed_6m,833174,0.58645,0.76,4,1
STU1043,Data Science,2,6.0,2,0,0,0.85,0.7,3,placed_3m,1057420,0.6441666666666666,0.0,1,0
STU1044,Law,3,6.12,2,2,1,0.45,0.45,6,placed_6m,572038,0.5583666666666667,0.76,3,1
STU1045,Data Science,3,6.13,3,0,1,0.85,0.45,3,placed_3m,1078631,0.68205,0.6,1,0
STU1046,Engineering,2,7.32,0,3,1,0.75,0.7,6,placed_6m,702913,0.5387,0.84,2,1
STU1047,Engineering,2,6.51,3,2,1,0.75,0.7,6,placed_6m,708818,0.7503500000000001,0.76,2,1
STU1048,Law,2,7.74,0,1,0,0.45,0.7,6,placed_6m,622096,0.48839999999999995,0.08000000000000002,3,1
STU1049,Engineering,2,4.06,0,2,1,0.75,0.7,12,placed_12m,583958,0.41459999999999997,0.76,2,2
STU1050,Law,2,6.26,3,2,1,0.45,0.7,3,placed_3m,579714,0.6966,0.76,3,0
STU1051,Data Science,2,5.96,1,2,1,0.85,0.7,6,placed_6m,985003,0.5794333333333332,0.76,1,1
STU1052,Arts,2,6.92,2,3,1,0.35,0.7,6,placed_6m,294109,0.6313666666666666,0.84,0,1
STU1053,Nursing,2,6.61,0,0,1,0.6,0.7,12,placed_12m,410714,0.4613499999999999,0.6,5,2
STU1054,Arts,3,8.08,1,1,1,0.35,0.45,24,delayed,331041,0.5186333333333334,0.6799999999999999,0,3
STU1055,MBA,3,5.15,3,0,1,0.7,0.45,3,placed_3m,839001,0.62525,0.6,4,0
STU1056,Nursing,2,7.25,1,0,0,0.6,0.7,24,delayed,477845,0.5670833333333333,0.0,5,3
STU1057,MBA,1,7.81,2,4,1,0.7,1.0,6,placed_6m,955377,0.7850166666666667,0.92,4,1
STU1058,MBA,1,9.24,0,3,1,0.7,1.0,6,placed_6m,1003950,0.6584000000000001,0.84,4,1
STU1059,Data Science,3,6.67,2,4,1,0.85,0.45,12,placed_12m,1060729,0.6576166666666667,0.92,1,2
STU1060,Law,2,7.56,1,3,0,0.45,0.7,3,placed_3m,691178,0.5854333333333334,0.24,3,0
STU1061,Arts,1,5.22,0,0,1,0.35,1.0,12,placed_12m,307263,0.43520000000000003,0.6,0,2
STU1062,Nursing,2,4.57,1,0,0,0.6,0.7,12,placed_12m,358431,0.4732833333333333,0.0,5,2
STU1063,MBA,2,8.13,0,3,1,0.7,0.7,6,placed_6m,938847,0.55955,0.84,4,1
STU1064,MBA,2,7.19,3,0,1,0.7,0.7,3,placed_3m,1044526,0.74665,0.6,4,0
STU1065,Nursing,2,8.5,1,0,1,0.6,0.7,12,placed_12m,454992,0.6108333333333332,0.6,5,2
STU1066,Engineering,1,5.69,0,1,1,0.75,1.0,6,placed_6m,713549,0.52165,0.6799999999999999,2,1
STU1067,Engineering,3,7.77,1,4,0,0.75,0.45,12,placed_12m,741135,0.5977833333333333,0.32000000000000006,2,2
STU1068,MBA,2,9.26,1,4,0,0.7,0.7,12,placed_12m,1006862,0.6924333333333332,0.32000000000000006,4,2
STU1069,Engineering,3,7.66,2,4,1,0.75,0.45,12,placed_12m,704877,0.6772666666666667,0.92,2,2
STU1070,Engineering,3,7.5,3,2,0,0.75,0.45,6,placed_6m,688100,0.7349999999999999,0.16000000000000003,2,1
STU1071,Engineering,2,7.21,1,1,1,0.75,0.7,12,placed_12m,691380,0.5981833333333333,0.6799999999999999,2,2
STU1072,Engineering,2,5.47,2,4,0,0.75,0.7,3,placed_3m,696423,0.6506166666666666,0.32000000000000006,2,0
STU1073,Engineering,2,8.69,1,4,1,0.75,0.7,12,placed_12m,783328,0.6799833333333334,0.92,2,2
STU1074,Arts,2,6.53,0,1,1,0.35,0.7,24,delayed,306073,0.43105,0.6799999999999999,0,3
STU1075,MBA,3,7.75,2,0,0,0.7,0.45,12,placed_12m,854265,0.6329166666666666,0.0,4,2
STU1076,MBA,3,5.48,1,4,0,0.7,0.45,12,placed_12m,800097,0.5101333333333333,0.32000000000000006,4,2
STU1077,Data Science,1,5.9,2,0,1,0.85,1.0,3,placed_3m,1146917,0.7006666666666665,0.6,1,0
STU1078,Engineering,1,8.78,3,4,1,0.75,1.0,3,placed_3m,847829,0.9097999999999999,0.92,2,0
STU1079,Arts,3,6.82,1,3,1,0.35,0.45,12,placed_12m,286254,0.4945333333333334,0.84,0,2
STU1080,Nursing,3,8.8,3,2,1,0.6,0.45,6,placed_6m,476108,0.758,0.76,5,1
STU1081,Engineering,3,7.11,2,4,1,0.75,0.45,6,placed_6m,735413,0.6580166666666667,0.92,2,1
STU1082,MBA,2,5.17,1,3,0,0.7,0.7,24,delayed,691040,0.5392833333333333,0.24,4,3
STU1083,Law,2,8.18,2,1,1,0.45,0.7,3,placed_3m,546013,0.6704666666666667,0.6799999999999999,3,0
STU1084,Arts,3,6.55,1,3,0,0.35,0.45,12,placed_12m,335030,0.4850833333333333,0.24,0,2
STU1085,MBA,3,7.97,3,1,0,0.7,0.45,3,placed_3m,954818,0.73395,0.08000000000000002,4,0
STU1086,Data Science,2,7.23,2,4,1,0.85,0.7,3,placed_3m,1134307,0.7272166666666666,0.92,1,0
STU1087,Engineering,1,5.5,0,1,0,0.75,1.0,24,delayed,593389,0.515,0.08000000000000002,2,3
STU1088,Arts,2,7.38,1,3,0,0.35,0.7,6,placed_6m,346884,0.5641333333333333,0.24,0,1
STU1089,Engineering,2,9.62,2,2,0,0.75,0.7,6,placed_6m,808187,0.7758666666666667,0.16000000000000003,2,1
STU1090,Arts,2,7.74,0,0,1,0.35,0.7,12,placed_12m,287103,0.4633999999999999,0.6,0,2
STU1091,Data Science,3,7.14,0,0,1,0.85,0.45,12,placed_12m,1067201,0.4674,0.6,1,2
STU1092,Data Science,2,8.38,1,2,1,0.85,0.7,3,placed_3m,1124029,0.6641333333333332,0.76,1,0
STU1093,Data Science,3,7.43,1,0,1,0.85,0.45,12,placed_12m,979410,0.5608833333333334,0.6,1,2
STU1094,Engineering,1,7.43,1,4,1,0.75,1.0,6,placed_6m,727271,0.6958833333333334,0.92,2,1
STU1095,Engineering,3,6.0,1,4,0,0.75,0.45,12,placed_12m,532245,0.5358333333333334,0.32000000000000006,2,2
STU1096,Engineering,3,7.46,0,3,1,0.75,0.45,6,placed_6m,688697,0.49360000000000004,0.84,2,1
STU1097,Engineering,1,8.34,2,3,0,0.75,1.0,3,placed_3m,808988,0.8010666666666668,0.24,2,0
STU1098,Nursing,1,6.28,1,1,0,0.6,1.0,6,placed_6m,444342,0.6031333333333333,0.08000000000000002,5,1
STU1099,MBA,2,8.77,0,3,0,0.7,0.7,24,delayed,960469,0.58195,0.24,4,3
STU1100,Engineering,1,7.1,1,4,1,0.75,1.0,6,placed_6m,669048,0.6843333333333335,0.92,2,1
STU1101,Arts,3,6.22,1,3,0,0.35,0.45,6,placed_6m,286793,0.47353333333333336,0.24,0,1
STU1102,Law,3,8.3,0,0,0,0.45,0.45,12,placed_12m,530934,0.448,0.0,3,2
STU1103,Arts,2,6.88,0,1,0,0.35,0.7,24,delayed,297338,0.4432999999999999,0.08000000000000002,0,3
STU1104,Arts,2,8.04,0,1,0,0.35,0.7,24,delayed,321207,0.4839,0.08000000000000002,0,3
STU1105,Engineering,2,6.88,2,4,1,0.75,0.7,3,placed_3m,737262,0.6999666666666666,0.92,2,0
STU1106,MBA,3,7.13,2,3,1,0.7,0.45,3,placed_3m,847026,0.6412166666666667,0.84,4,0
STU1107,Nursing,1,7.74,2,0,1,0.6,1.0,3,placed_3m,466402,0.7275666666666666,0.6,5,0
STU1108,Data Science,2,7.52,2,3,0,0.85,0.7,6,placed_6m,1219541,0.7273666666666667,0.24,1,1
STU1109,Engineering,2,5.0,2,2,0,0.75,0.7,6,placed_6m,772406,0.6141666666666667,0.16000000000000003,2,1
STU1110,Law,2,5.97,1,3,1,0.45,0.7,12,placed_12m,554063,0.5297833333333333,0.84,3,2
STU1111,Engineering,2,8.22,2,4,0,0.75,0.7,3,placed_3m,720595,0.7468666666666668,0.32000000000000006,2,0
STU1112,Engineering,3,7.05,0,3,1,0.75,0.45,12,placed_12m,711461,0.47924999999999995,0.84,2,2
STU1113,Data Science,1,6.62,2,1,0,0.85,1.0,3,placed_3m,1013283,0.7358666666666667,0.08000000000000002,1,0
STU1114,Data Science,1,5.71,2,0,1,0.85,1.0,6,placed_6m,1046396,0.6940166666666665,0.6,1,1
STU1115,Data Science,3,6.01,1,4,0,0.85,0.45,12,placed_12m,893932,0.5511833333333334,0.32000000000000006,1,2
STU1116,Engineering,3,4.98,1,2,1,0.75,0.45,24,delayed,527622,0.48013333333333336,0.76,2,3
STU1117,Law,1,7.09,1,0,1,0.45,1.0,12,placed_12m,595180,0.5989833333333333,0.6,3,2
STU1118,Engineering,2,6.54,2,0,1,0.75,0.7,6,placed_6m,661271,0.6480666666666666,0.6,2,1
STU1119,Engineering,2,6.14,2,1,0,0.75,0.7,3,placed_3m,694960,0.6440666666666666,0.08000000000000002,2,0
STU1120,Law,2,7.13,2,1,1,0.45,0.7,12,placed_12m,595047,0.6337166666666666,0.6799999999999999,3,2
STU1121,Arts,2,7.6,1,1,1,0.35,0.7,24,delayed,309020,0.5518333333333333,0.6799999999999999,0,3
STU1122,Law,1,9.5,2,4,0,0.45,1.0,6,placed_6m,674825,0.8066666666666668,0.32000000000000006,3,1
STU1123,Law,2,5.54,1,3,0,0.45,0.7,12,placed_12m,528355,0.5147333333333334,0.24,3,2
STU1124,Data Science,3,8.48,3,0,1,0.85,0.45,3,placed_3m,1190073,0.7643,0.6,1,0
STU1125,Data Science,2,8.27,1,3,0,0.85,0.7,3,placed_3m,1096856,0.6702833333333333,0.24,1,0
STU1126,Engineering,3,6.34,1,3,1,0.75,0.45,24,delayed,663875,0.5377333333333334,0.84,2,3
STU1127,MBA,1,7.42,1,1,0,0.7,1.0,3,placed_3m,971344,0.6580333333333332,0.08000000000000002,4,0
STU1128,MBA,3,6.7,2,3,1,0.7,0.45,3,placed_3m,885726,0.6261666666666668,0.84,4,0
STU1129,Engineering,3,7.4,3,0,0,0.75,0.45,3,placed_3m,788994,0.7115,0.0,2,0
STU1130,Nursing,3,8.86,0,0,1,0.6,0.45,3,placed_3m,413136,0.4901,0.6,5,0
STU1131,MBA,3,7.87,0,2,0,0.7,0.45,24,delayed,784090,0.49045,0.16000000000000003,4,3
STU1132,Engineering,3,7.76,3,4,0,0.75,0.45,6,placed_6m,813922,0.7641,0.32000000000000006,2,1
STU1133,Engineering,2,6.73,1,3,0,0.75,0.7,6,placed_6m,675948,0.6013833333333334,0.24,2,1
STU1134,Data Science,2,5.57,2,4,1,0.85,0.7,3,placed_3m,813225,0.6691166666666668,0.92,1,0
STU1135,Engineering,2,6.97,1,4,0,0.75,0.7,6,placed_6m,685878,0.6197833333333334,0.32000000000000006,2,1
STU1136,Law,3,8.53,0,4,1,0.45,0.45,3,placed_3m,585454,0.49605,0.92,3,0
STU1137,MBA,3,5.52,2,4,0,0.7,0.45,6,placed_6m,645602,0.5948666666666667,0.32000000000000006,4,1
STU1138,MBA,2,6.04,2,0,0,0.7,0.7,6,placed_6m,939638,0.6230666666666667,0.0,4,1
STU1139,Data Science,1,7.34,1,3,1,0.85,1.0,6,placed_6m,1062612,0.6977333333333333,0.84,1,1
STU1140,Law,2,6.12,1,2,1,0.45,0.7,12,placed_12m,565231,0.5250333333333334,0.76,3,2
STU1141,MBA,3,6.33,2,4,1,0.7,0.45,24,delayed,791249,0.6232166666666668,0.92,4,3
STU1142,Data Science,2,6.73,0,2,1,0.85,0.7,12,placed_12m,898770,0.52305,0.76,1,2
STU1143,Data Science,2,5.7,3,0,1,0.85,0.7,12,placed_12m,957825,0.7170000000000001,0.6,1,2
STU1144,Engineering,2,6.13,1,0,1,0.75,0.7,6,placed_6m,625470,0.5503833333333332,0.6,2,1
STU1145,Law,2,7.97,1,1,1,0.45,0.7,12,placed_12m,641937,0.5797833333333333,0.6799999999999999,3,2
STU1146,Nursing,3,5.76,3,4,0,0.6,0.45,3,placed_3m,421815,0.6716,0.32000000000000006,5,0
STU1147,Data Science,3,5.44,2,1,1,0.85,0.45,12,placed_12m,910831,0.5845666666666667,0.6799999999999999,1,2
STU1148,Law,3,6.51,1,2,1,0.45,0.45,24,delayed,486956,0.48868333333333336,0.76,3,3
STU1149,Law,2,8.01,2,3,1,0.45,0.7,6,placed_6m,670058,0.6845166666666667,0.84,3,1
STU1150,Nursing,2,6.98,1,1,0,0.6,0.7,6,placed_6m,485312,0.5676333333333333,0.08000000000000002,5,1
STU1151,Law,2,6.69,1,0,0,0.45,0.7,6,placed_6m,620030,0.5249833333333334,0.0,3,1
STU1152,Data Science,3,7.25,3,4,1,0.85,0.45,6,placed_6m,1106401,0.76125,0.92,1,1
STU1153,Data Science,2,5.28,2,2,0,0.85,0.7,12,placed_12m,1006955,0.6389666666666667,0.16000000000000003,1,2
STU1154,Data Science,2,7.74,2,0,1,0.85,0.7,6,placed_6m,1020690,0.7050666666666667,0.6,1,1
STU1155,Nursing,2,7.62,1,3,0,0.6,0.7,12,placed_12m,440707,0.6100333333333333,0.24,5,2
STU1156,Engineering,3,6.75,0,4,1,0.75,0.45,12,placed_12m,598667,0.47875,0.92,2,2
STU1157,Law,1,8.31,0,3,0,0.45,1.0,12,placed_12m,547142,0.58835,0.24,3,2
STU1158,Law,3,5.96,1,3,1,0.45,0.45,12,placed_12m,565442,0.4794333333333334,0.84,3,2
STU1159,Engineering,2,8.44,2,4,0,0.75,0.7,3,placed_3m,730071,0.7545666666666666,0.32000000000000006,2,0
STU1160,Law,2,7.37,1,4,1,0.45,0.7,6,placed_6m,637502,0.5887833333333333,0.92,3,1
STU1161,Engineering,1,6.83,2,3,1,0.75,1.0,3,placed_3m,793467,0.7482166666666668,0.84,2,0
STU1162,MBA,2,7.18,0,2,0,0.7,0.7,12,placed_12m,876333,0.5163,0.16000000000000003,4,2
STU1163,Nursing,2,7.08,1,4,1,0.6,0.7,6,placed_6m,461306,0.6011333333333333,0.92,5,1
STU1164,Engineering,1,8.54,0,0,0,0.75,1.0,3,placed_3m,732984,0.6113999999999999,0.0,2,0
STU1165,Law,2,6.02,1,1,0,0.45,0.7,24,delayed,611371,0.5115333333333333,0.08000000000000002,3,3
STU1166,Law,3,6.36,0,2,1,0.45,0.45,24,delayed,505755,0.4001,0.76,3,3
STU1167,Data Science,1,8.34,3,4,1,0.85,1.0,6,placed_6m,1240786,0.9094,0.92,1,1
STU1168,Engineering,3,6.54,0,4,0,0.75,0.45,12,placed_12m,594191,0.47140000000000004,0.32000000000000006,2,2
STU1169,Engineering,2,8.19,3,2,0,0.75,0.7,6,placed_6m,727521,0.80915,0.16000000000000003,2,1
STU1170,Data Science,3,9.07,1,1,0,0.85,0.45,6,placed_6m,1127237,0.6282833333333333,0.08000000000000002,1,1
STU1171,Arts,2,6.76,3,3,1,0.35,0.7,6,placed_6m,345184,0.7091,0.84,0,1
STU1172,Data Science,1,7.95,1,0,0,0.85,1.0,6,placed_6m,1084644,0.6890833333333333,0.0,1,1
STU1173,Engineering,1,5.93,3,4,1,0.75,1.0,12,placed_12m,663883,0.8100500000000002,0.92,2,2
STU1174,Data Science,1,8.03,0,1,1,0.85,1.0,24,delayed,989924,0.6185499999999999,0.6799999999999999,1,3
STU1175,Data Science,1,7.42,2,0,0,0.85,1.0,3,placed_3m,1239368,0.7538666666666667,0.0,1,0
STU1176,Nursing,3,7.72,3,2,0,0.6,0.45,6,placed_6m,442493,0.7202,0.16000000000000003,5,1
STU1177,Engineering,3,6.49,0,4,1,0.75,0.45,24,delayed,592428,0.46965,0.92,2,3
STU1178,Nursing,3,5.37,0,3,0,0.6,0.45,6,placed_6m,422623,0.39795,0.24,5,1
STU1179,Data Science,3,7.75,1,2,0,0.85,0.45,12,placed_12m,941616,0.5920833333333333,0.16000000000000003,1,2
STU1180,Arts,1,4.93,3,4,0,0.35,1.0,3,placed_3m,316988,0.71505,0.32000000000000006,0,0
STU1181,MBA,2,6.85,1,1,1,0.7,0.7,12,placed_12m,809533,0.5780833333333333,0.6799999999999999,4,2
STU1182,Data Science,2,8.24,1,0,1,0.85,0.7,3,placed_3m,1222464,0.6392333333333333,0.6,1,0
STU1183,Arts,2,7.41,0,0,0,0.35,0.7,6,placed_6m,366107,0.45185,0.0,0,1
STU1184,Engineering,2,9.34,0,4,0,0.75,0.7,6,placed_6m,782870,0.6194,0.32000000000000006,2,1
STU1185,Arts,2,8.33,2,2,1,0.35,0.7,6,placed_6m,370501,0.6707166666666666,0.76,0,1
STU1186,Data Science,2,6.48,0,3,1,0.85,0.7,3,placed_3m,955221,0.5243,0.84,1,0
STU1187,Engineering,2,7.23,2,1,1,0.75,0.7,6,placed_6m,816873,0.6822166666666667,0.6799999999999999,2,1
STU1188,MBA,3,7.15,3,4,1,0.7,0.45,6,placed_6m,904732,0.7352500000000001,0.92,4,1
